actual,proposed
0.0,19.098312377929688
0.0,19.527599334716797
0.0,19.94037437438965
0.0,20.382038116455078
0.0,20.62765884399414
0.0,20.774311065673828
0.0,20.87055778503418
0.0,21.00786781311035
0.0,21.184659957885742
0.0,21.444175720214844
0.0,21.73847198486328
0.0,22.066213607788086
0.0,22.426115036010742
0.0,22.772171020507812
0.0,23.10491943359375
0.0,23.38010597229004
0.0,23.689472198486328
0.0,24.031702041625977
0.0,24.360769271850586
0.0,24.677181243896484
0.0,24.93665885925293
0.0,25.141393661499023
0.0,25.383018493652344
0.0,25.570585250854492
0.0,25.750938415527344
0.0,25.969118118286133
0.0,26.178905487060547
0.0,26.380626678466797
0.0,26.48505973815918
0.0,26.49595069885254
0.0,26.46166229248047
0.0,26.33916473388672
0.0,26.22138023376465
0.0,26.15288734436035
0.0,26.0870304107666
0.0,25.97894287109375
0.0,25.919776916503906
0.0,25.8181209564209
0.0,25.630847930908203
0.0,25.406015396118164
0.0,25.10030746459961
0.0,24.67206573486328
0.0,24.215530395507812
0.0,23.731792449951172
0.0,23.221899032592773
0.0,22.686853408813477
0.0,22.172388076782227
0.0,21.632944107055664
0.0,21.159011840820312
0.0,20.748071670532227
0.0,20.218647003173828
0.0,19.66482162475586
0.0,19.04277229309082
0.0,18.31035804748535
0.0,17.516586303710938
0.0,16.708580017089844
0.0,15.886892318725586
0.0,15.052043914794922
0.0,14.249305725097656
0.0,13.477441787719727
0.0,12.600974082946777
0.0,11.668693542480469
0.0,10.772269248962402
0.0,9.999846458435059
0.0,9.346659660339355
0.0,8.718595504760742
0.0,8.248973846435547
0.0,7.797415256500244
0.0,7.407987594604492
0.0,6.988774299621582
0.0,6.585684776306152
0.0,6.198098182678223
0.0,5.8254194259643555
0.0,5.422314167022705
0.0,4.945186614990234
0.0,4.441646099090576
0.0,3.957472324371338
0.0,3.4919207096099854
0.0,2.99951171875
0.0,2.4365179538726807
0.0,1.8951778411865234
0.0,1.3746585845947266
0.0,0.9636825323104858
0.0,0.5237496495246887
0.0,0.1007373258471489
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.08807075023651123
0.0,1.2932839393615723
0.0,2.4521427154541016
0.0,3.6111936569213867
0.0,4.680902004241943
0.0,5.709467887878418
0.0,6.743237018585205
0.0,7.737246036529541
0.0,8.648260116577148
0.0,9.479472160339355
0.0,10.144423484802246
0.0,10.694275856018066
0.0,11.267744064331055
0.0,11.8191556930542
0.0,12.438882827758789
0.0,13.079538345336914
0.0,13.606024742126465
0.0,14.067502975463867
0.0,14.42170524597168
0.0,14.717519760131836
0.0,14.912429809570312
0.0,15.055084228515625
0.0,15.1027250289917
0.0,15.103769302368164
0.0,15.060009956359863
0.0,14.973170280456543
0.0,14.934433937072754
0.0,14.807660102844238
0.0,14.641003608703613
0.0,14.52551555633545
0.0,14.369709968566895
0.0,14.17513370513916
0.0,13.898513793945312
0.0,13.632533073425293
0.0,13.28725528717041
0.0,12.82097053527832
0.0,12.23832893371582
0.0,11.588573455810547
0.0,10.919045448303223
0.0,10.18574047088623
0.0,9.435876846313477
0.0,8.670090675354004
0.0,7.888997554779053
0.0,7.048419952392578
0.0,6.061117649078369
0.0,5.022265434265137
0.0,3.9338417053222656
0.0,2.842517137527466
0.0,1.6588795185089111
0.0,0.431239515542984
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.904645562171936
0.0,1.9889249801635742
0.0,3.031501293182373
0.0,3.9892148971557617
0.0,4.954856872558594
0.0,5.883358955383301
0.0,6.776149272918701
0.0,7.589838027954102
0.0,8.372231483459473
0.0,9.079769134521484
0.0,9.67056941986084
0.0,10.19388484954834
0.0,10.652307510375977
0.0,11.093099594116211
0.0,11.561701774597168
0.0,12.012280464172363
0.0,12.400765419006348
0.0,12.729545593261719
0.0,13.000916481018066
0.0,13.261850357055664
0.0,13.467988014221191
0.0,13.666197776794434
0.0,13.812020301818848
0.0,13.862707138061523
0.0,13.821917533874512
0.0,13.737933158874512
0.0,13.612419128417969
0.0,13.536492347717285
0.0,13.463485717773438
0.0,13.348527908325195
0.0,13.237991333007812
0.0,13.086941719055176
0.0,12.941702842712402
0.0,12.712522506713867
0.0,12.492156982421875
0.0,12.190739631652832
0.0,11.811391830444336
0.0,11.31234359741211
0.0,10.832489967346191
0.0,10.28156566619873
0.0,9.662306785583496
0.0,8.977338790893555
0.0,8.229187965393066
0.0,7.465053081512451
0.0,6.640780925750732
0.0,5.758684158325195
0.0,4.820987224578857
0.0,3.829832077026367
0.0,2.78727126121521
0.0,1.740045428276062
0.0,0.6883339881896973
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.3635871410369873
0.0,1.4686764478683472
0.0,2.57602596282959
0.0,3.6855485439300537
0.0,4.797160625457764
0.0,5.955542087554932
0.0,7.114133358001709
0.0,8.272927284240723
0.0,9.387152671813965
0.0,10.45852279663086
0.0,11.488686561584473
0.0,12.479228019714355
0.0,13.431672096252441
0.0,14.392247200012207
0.0,15.315877914428711
0.0,16.203983306884766
0.0,17.057931900024414
0.0,17.8790340423584
0.0,18.623794555664062
0.0,19.339908599853516
0.0,20.028480529785156
0.0,20.64580535888672
0.0,21.23938751220703
0.0,21.89966583251953
0.0,22.624074935913086
0.0,23.36538314819336
0.0,24.167707443237305
0.0,25.02869987487793
0.0,25.85657501220703
0.0,26.56308364868164
0.0,27.152891159057617
0.0,27.720014572143555
0.0,28.220565795898438
0.0,28.657100677490234
0.0,29.076845169067383
0.0,29.435684204101562
386.4859619140625,123.26499938964844
383.075439453125,123.59676361083984
383.075439453125,123.87100219726562
386.4859313964844,124.13469696044922
389.89642333984375,124.43301391601562
386.4859313964844,124.76461791992188
383.075439453125,125.03871154785156
372.8439636230469,125.25749206542969
355.79180908203125,125.33356475830078
355.79180908203125,125.18290710449219
325.0979919433594,124.81422424316406
311.4560241699219,124.28067016601562
297.8143310546875,123.58858489990234
294.40386962890625,122.74407196044922
294.40386962890625,121.88726806640625
287.5828857421875,120.9738998413086
280.7621765136719,120.00613403320312
253.4785614013672,118.89653015136719
246.65757751464844,117.65055847167969
236.42640686035156,116.36298370361328
236.42640686035156,114.99063873291016
222.78443908691406,113.49202728271484
215.9637451171875,111.96153259277344
188.6801300048828,110.31084442138672
0.0,108.54459381103516
0.0,106.71199035644531
0.0,104.86034393310547
0.0,102.90086364746094
0.0,100.79293060302734
0.0,98.58702087402344
497.1041259765625,227.14312744140625
483.46246337890625,224.75242614746094
469.8207702636719,222.27462768554688
456.1788024902344,219.7130584716797
439.1266784667969,217.02621459960938
422.07452392578125,214.21888732910156
411.8430480957031,211.38525390625
401.6118469238281,208.52630615234375
387.96990966796875,205.5982666015625
374.3282470703125,202.6038055419922
360.68658447265625,199.5454559326172
347.04461669921875,196.42567443847656
329.9924621582031,193.20208740234375
309.5298156738281,189.83389282226562
295.88787841796875,186.41619873046875
282.2462158203125,182.95089721679688
268.60455322265625,179.43983459472656
251.55238342285156,175.83999633789062
234.4999542236328,172.15478515625
217.4477996826172,168.38751220703125
196.98516845703125,164.49655151367188
0.0,160.48666381835938
0.0,156.3624267578125
0.0,152.17300415039062
0.0,147.92088317871094
469.27899169921875,143.60850524902344
452.226806640625,263.58392333984375
431.7641906738281,259.11309814453125
418.1225280761719,254.6351776123047
407.89105224609375,250.1951904296875
397.6597595214844,245.79168701171875
387.4284362792969,241.4232635498047
380.6074523925781,237.13333129882812
366.9657897949219,232.829345703125
353.323974609375,228.5118408203125
336.2718200683594,224.13658142089844
319.2195129394531,219.70578002929688
302.1673889160156,215.22158813476562
285.1150817871094,210.68605041503906
271.4732971191406,206.14588928222656
251.0106658935547,201.5117950439453
230.5480194091797,196.78733825683594
210.08538818359375,191.9760284423828
189.6227569580078,187.0811767578125
0.0,182.10601806640625
0.0,177.09840393066406
0.0,172.1043243408203
0.0,167.03375244140625
0.0,161.93438720703125
0.0,156.80734252929688
0.0,151.6984405517578
0.0,146.65174865722656
0.0,141.66485595703125
0.0,136.64596557617188
0.0,131.64105224609375
0.0,126.64958190917969
0.0,121.71580505371094
0.0,116.88226318359375
0.0,112.10033416748047
0.0,107.3680419921875
309.53497314453125,221.6261749267578
302.7139892578125,217.07530212402344
295.8931579589844,212.60992431640625
289.07232666015625,208.22677612304688
289.07232666015625,204.01220703125
289.07232666015625,199.95973205566406
285.66180419921875,196.0183563232422
285.66180419921875,192.22857666015625
278.84100341796875,188.4950408935547
272.02001953125,184.81556701660156
268.6095275878906,181.23284912109375
265.1991882324219,177.7431640625
254.96786499023438,174.25341796875
244.73655700683594,170.7635955810547
237.91558837890625,167.31846618652344
231.09475708007812,163.91632080078125
227.68426513671875,160.6002655029297
224.27392578125,157.3669891357422
220.86343383789062,154.2133026123047
214.04246520996094,151.0913848876953
200.40081787109375,147.91049194335938
196.9903106689453,144.80718994140625
0.0,141.64418029785156
0.0,138.51329040527344
0.0,135.45806884765625
0.0,132.4308319091797
0.0,129.4752655029297
0.0,126.5886001586914
0.0,123.67868041992188
0.0,120.79115295410156
489.8236083984375,239.9247283935547
483.0027770996094,237.03639221191406
472.77130126953125,234.12486267089844
469.3609619140625,231.2805633544922
459.129638671875,228.41134643554688
455.71917724609375,225.6077423095703
452.30865478515625,222.8671875
445.4878234863281,220.1425323486328
435.25653076171875,217.38836669921875
428.4356994628906,214.65061950683594
418.2042541503906,211.8838653564453
411.3834228515625,209.13400268554688
404.56256103515625,206.400390625
397.7416076660156,203.682373046875
390.9207763671875,200.97938537597656
380.6894836425781,198.24606323242188
373.86865234375,195.52833557128906
363.6371765136719,192.78085327148438
356.81634521484375,190.04953002929688
349.99554443359375,187.33370971679688
343.174560546875,184.63282775878906
339.76422119140625,181.99107360839844
336.3537292480469,179.40614318847656
329.53289794921875,176.83111572265625
322.7119445800781,174.26560974121094
315.89111328125,171.70924377441406
305.6597900390625,169.11691284179688
298.83880615234375,166.53475952148438
288.6075134277344,163.91763305664062
278.3761901855469,161.26686096191406
268.1448974609375,158.58377075195312
257.91357421875,155.8695831298828
251.09275817871094,153.17025756835938
240.8614501953125,150.4404754638672
234.0404815673828,147.7261505126953
593.9955444335938,269.072509765625
587.174560546875,266.430419921875
580.3536987304688,263.8003845214844
570.1224365234375,261.1372375488281
559.89111328125,258.4422302246094
553.0701293945312,255.76133728027344
546.249267578125,253.0940399169922
539.428466796875,250.43980407714844
529.197021484375,247.75335693359375
512.1448974609375,244.94642639160156
491.6822814941406,241.9788818359375
467.8091735839844,238.81211853027344
450.75701904296875,235.54335021972656
437.115234375,232.22125244140625
416.6526184082031,228.7583465576172
396.1900329589844,225.16006469726562
372.3169250488281,221.38682556152344
355.2646484375,217.53489685058594
341.62298583984375,213.6520538330078
331.3916931152344,209.78428649902344
314.33941650390625,205.84144592285156
304.10809326171875,201.9159698486328
290.46630859375,197.96243286132812
273.4141845703125,193.9371337890625
259.77239990234375,189.88758850097656
246.1306915283203,185.81475830078125
232.48890686035156,181.71951293945312
222.25759887695312,177.6475067138672
208.61581420898438,173.55303955078125
198.38450622558594,169.48178100585938
191.56369018554688,165.4775848388672
